5.114746 	-57.556152
1.147461 	-57.495117
2.978516 	-57.464600
3.588867 	-57.342529
5.419922 	-57.159424
-1.293945 	-57.022095
-4.650879 	-57.067871
0.231934 	-57.037354
2.062988 	-57.098389
-2.819824 	-57.312012
-3.735352 	-57.266235
0.537109 	-57.373047
3.588867 	-57.418823
3.588867 	-57.403564
-1.599121 	-57.220459
-6.481934 	-57.022095
-4.956055 	-56.991577
-4.650879 	-56.930542
-3.125000 	-57.067871
-3.125000 	-57.235718
-1.293945 	-57.464600
-0.073242 	-57.342529
-1.293945 	-57.083130
1.147461 	-57.006836
1.147461 	-57.144165
2.368164 	-57.189941
1.452637 	-57.434082
2.062988 	-57.250977
0.231934 	-57.006836
-1.293945 	-56.838989
-0.073242 	-57.235718
-1.599121 	-57.403564
-2.514648 	-57.174683
-5.261230 	-56.869507
-4.040527 	-56.945801
-4.345703 	-57.205200
-5.566406 	-57.296753
-3.735352 	-56.869507
-4.650879 	-56.869507
-1.599121 	-57.067871
0.842285 	-57.220459
2.978516 	-56.945801
5.725098 	-56.640625
3.894043 	-56.793213
3.588867 	-56.747437
1.147461 	-56.915283
-0.378418 	-56.777954
-3.430176 	-56.762695
-6.787109 	-56.671143
-4.650879 	-56.671143
-2.514648 	-56.884766
1.757812 	-56.991577
4.199219 	-56.900024
3.283691 	-56.900024
2.062988 	-56.579590
-3.430176 	-56.701660
-5.261230 	-56.732178
-5.261230 	-57.006836
0.231934 	-57.022095
3.588867 	-56.945801
3.588867 	-56.716919
0.537109 	-56.930542
-6.176758 	-56.823730
-5.871582 	-56.823730
-1.293945 	-56.747437
4.199219 	-56.854248
2.368164 	-56.793213
-3.430176 	-56.854248
-5.261230 	-56.823730
-0.683594 	-56.991577
5.725098 	-56.854248
-0.073242 	-57.052612
-5.261230 	-56.945801
-4.650879 	-57.067871
3.894043 	-56.976318
2.673340 	-57.052612
-6.176758 	-56.930542
-3.125000 	-56.915283
3.588867 	-56.808472
1.147461 	-56.732178
-5.566406 	-56.655884
-0.988770 	-56.671143
3.894043 	-56.777954
0.842285 	-56.838989
-0.073242 	-56.869507
-1.599121 	-57.083130
0.842285 	-57.052612
2.062988 	-57.128906
5.419922 	-57.022095
