-2.349854e+001 	 -6.964441e+001 
-2.258301e+001 	 -6.958337e+001 
-2.258301e+001 	 -6.953760e+001 
-2.349854e+001 	 -6.946130e+001 
-2.197266e+001 	 -6.946130e+001 
-2.258301e+001 	 -6.943079e+001 
-2.227783e+001 	 -6.933923e+001 
-2.349854e+001 	 -6.941553e+001 
-2.258301e+001 	 -6.940027e+001 
-2.319336e+001 	 -6.941553e+001 
-2.197266e+001 	 -6.940027e+001 
-2.166748e+001 	 -6.936975e+001 
-2.075195e+001 	 -6.936975e+001 
-2.136230e+001 	 -6.926294e+001 
-2.197266e+001 	 -6.935449e+001 
-2.258301e+001 	 -6.940027e+001 
-2.258301e+001 	 -6.943079e+001 
-2.319336e+001 	 -6.949182e+001 
-2.166748e+001 	 -6.944604e+001 
-2.166748e+001 	 -6.956812e+001 
-2.197266e+001 	 -6.961389e+001 
-2.105713e+001 	 -6.964441e+001 
-2.075195e+001 	 -6.965967e+001 
-1.861572e+001 	 -6.975122e+001 
-1.739502e+001 	 -6.970544e+001 
-1.617432e+001 	 -6.979700e+001 
-1.434326e+001 	 -6.973596e+001 
-1.617432e+001 	 -6.964441e+001 
-1.770020e+001 	 -6.946130e+001 
-1.922607e+001 	 -6.936975e+001 
-2.044678e+001 	 -6.923242e+001 
-2.441406e+001 	 -6.940027e+001 
-2.105713e+001 	 -6.959863e+001 
-2.105713e+001 	 -6.967493e+001 
-1.647949e+001 	 -6.969019e+001 
-1.525879e+001 	 -6.979700e+001 
-1.647949e+001 	 -6.965967e+001 
-1.831055e+001 	 -6.933923e+001 
-2.044678e+001 	 -6.940027e+001 
-2.288818e+001 	 -6.953760e+001 
-2.227783e+001 	 -6.965967e+001 
-1.831055e+001 	 -6.976648e+001 
-1.525879e+001 	 -6.987329e+001 
-1.617432e+001 	 -6.967493e+001 
-1.861572e+001 	 -6.943079e+001 
-2.075195e+001 	 -6.940027e+001 
-2.075195e+001 	 -6.940027e+001 
-2.044678e+001 	 -6.950708e+001 
-1.800537e+001 	 -6.950708e+001 
-1.586914e+001 	 -6.976648e+001 
-1.861572e+001 	 -6.979700e+001 
-2.197266e+001 	 -6.953760e+001 
-1.739502e+001 	 -6.962915e+001 
-1.770020e+001 	 -6.975122e+001 
-2.258301e+001 	 -6.959863e+001 
-1.586914e+001 	 -6.973596e+001 
-1.922607e+001 	 -6.984277e+001 
-2.105713e+001 	 -6.956812e+001 
-1.678467e+001 	 -6.969019e+001 
-1.617432e+001 	 -6.990381e+001 
-2.044678e+001 	 -6.979700e+001 
-2.288818e+001 	 -6.959863e+001 
-2.075195e+001 	 -6.955286e+001 
-1.861572e+001 	 -6.972070e+001 
-1.434326e+001 	 -6.985803e+001 
-1.617432e+001 	 -6.993433e+001 
-1.861572e+001 	 -6.988855e+001 
-2.075195e+001 	 -6.975122e+001 
-2.288818e+001 	 -6.973596e+001 
-2.288818e+001 	 -6.961389e+001 
-2.258301e+001 	 -6.961389e+001 
-2.075195e+001 	 -6.961389e+001 
-1.831055e+001 	 -6.967493e+001 
-1.770020e+001 	 -6.975122e+001 
-1.617432e+001 	 -6.984277e+001 
-1.617432e+001 	 -6.987329e+001 
-1.586914e+001 	 -6.988855e+001 
-1.556396e+001 	 -6.987329e+001 
-1.678467e+001 	 -6.996484e+001 
-1.678467e+001 	 -6.994958e+001 
-1.770020e+001 	 -6.988855e+001 
-1.892090e+001 	 -6.993433e+001 
-2.136230e+001 	 -6.993433e+001 
-1.892090e+001 	 -6.982751e+001 
-2.075195e+001 	 -6.979700e+001 
-2.105713e+001 	 -6.987329e+001 
-2.227783e+001 	 -6.984277e+001 
-2.105713e+001 	 -6.987329e+001 
-2.288818e+001 	 -6.991907e+001 
-2.136230e+001 	 -6.973596e+001 
-2.197266e+001 	 -6.984277e+001 
-2.136230e+001 	 -6.978174e+001 
-2.044678e+001 	 -6.978174e+001 
-2.349854e+001 	 -6.984277e+001 
-2.136230e+001 	 -6.984277e+001 
-2.258301e+001 	 -6.982751e+001 
-2.288818e+001 	 -6.994958e+001 
-2.014160e+001 	 -6.987329e+001 
-2.166748e+001 	 -6.991907e+001 
-2.136230e+001 	 -6.987329e+001 
-2.105713e+001 	 -6.996484e+001 
-2.166748e+001 	 -7.002588e+001 
-1.922607e+001 	 -7.005640e+001 
-1.800537e+001 	 -7.002588e+001 
-1.708984e+001 	 -7.010217e+001 
-1.403809e+001 	 -7.007166e+001 
-1.464844e+001 	 -7.007166e+001 
-1.525879e+001 	 -6.994958e+001 
-1.708984e+001 	 -6.985803e+001 
-1.922607e+001 	 -6.973596e+001 
-1.983643e+001 	 -6.970544e+001 
-2.197266e+001 	 -6.972070e+001 
-2.136230e+001 	 -6.972070e+001 
-2.197266e+001 	 -6.993433e+001 
-2.044678e+001 	 -6.994958e+001 
-1.617432e+001 	 -6.998010e+001 
-1.525879e+001 	 -7.001062e+001 
-1.647949e+001 	 -6.990381e+001 
-1.861572e+001 	 -6.967493e+001 
-1.983643e+001 	 -6.958337e+001 
-2.288818e+001 	 -6.975122e+001 
-2.105713e+001 	 -6.979700e+001 
-1.739502e+001 	 -6.991907e+001 
-1.525879e+001 	 -6.988855e+001 
-1.770020e+001 	 -6.969019e+001 
-1.983643e+001 	 -6.950708e+001 
-2.319336e+001 	 -6.959863e+001 
-2.197266e+001 	 -6.975122e+001 
-2.044678e+001 	 -6.981226e+001 
-1.953125e+001 	 -6.985803e+001 
-2.044678e+001 	 -6.978174e+001 
-2.227783e+001 	 -6.969019e+001 
-2.288818e+001 	 -6.967493e+001 
-2.014160e+001 	 -6.953760e+001 
-1.678467e+001 	 -6.976648e+001 
-1.586914e+001 	 -6.985803e+001 
-2.105713e+001 	 -6.973596e+001 
